id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
607837,Landing Page Submission,Direct Traffic,No,No,0,1.0,500,1.0,Converted to Lead,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
607814,Landing Page Submission,Direct Traffic,No,No,1,5.0,469,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
607795,Landing Page Submission,Direct Traffic,No,No,0,5.0,283,2.5,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
607774,Landing Page Submission,Direct Traffic,No,No,1,3.0,1287,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
607765,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
607756,Landing Page Submission,Direct Traffic,No,No,0,13.0,293,3.25,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
607745,Landing Page Submission,Direct Traffic,No,No,0,2.0,145,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
607738,Landing Page Submission,Direct Traffic,No,No,0,1.0,400,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
607699,Landing Page Submission,Direct Traffic,No,No,0,8.0,547,2.67,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,,,Yes
607690,API,Organic Search,No,No,1,4.0,83,4.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
607689,Landing Page Submission,Google,No,No,0,2.0,1371,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
607688,Landing Page Submission,Direct Traffic,No,No,0,4.0,436,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
607673,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607656,Landing Page Submission,Direct Traffic,No,No,0,2.0,85,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
607643,Landing Page Submission,Organic Search,No,No,0,7.0,1087,7.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
607640,Landing Page Submission,Direct Traffic,No,No,1,9.0,1390,4.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
607639,Landing Page Submission,Direct Traffic,No,No,1,4.0,1188,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
607630,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,232,3.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
607626,Landing Page Submission,Direct Traffic,No,No,0,5.0,313,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
607614,API,Google,No,No,0,2.0,140,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
607611,Landing Page Submission,Google,Yes,No,1,6.0,771,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
607605,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
607575,Landing Page Submission,Google,No,No,0,8.0,177,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
607568,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
607556,Landing Page Submission,Direct Traffic,No,No,0,7.0,60,7.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
607542,API,Google,No,No,0,1.0,493,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
607539,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,82,1.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,,,Yes
607532,Landing Page Submission,Google,No,No,1,5.0,1593,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
607531,API,Organic Search,No,No,1,19.0,1377,6.33,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,16.0,14.0,No
607520,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
607501,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
607498,Landing Page Submission,Direct Traffic,No,No,1,5.0,146,2.5,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
607497,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
607494,Landing Page Submission,Direct Traffic,Yes,No,0,41.0,311,1.14,Page Visited on Website,Retail Management,,No,No,No,No,No,No,,,No
607487,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,946,2.5,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
607485,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,134,6.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,No
607481,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607476,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607471,API,Google,No,No,0,2.0,125,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
607467,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
607459,Landing Page Submission,Direct Traffic,No,No,1,2.0,1207,2.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
607416,Landing Page Submission,Google,No,No,0,5.0,215,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
607413,API,Google,No,No,0,7.0,171,3.5,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,No
607411,Landing Page Submission,Direct Traffic,No,No,0,4.0,1441,2.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
607384,Landing Page Submission,Direct Traffic,No,No,0,2.0,248,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
607383,Landing Page Submission,Direct Traffic,No,No,0,3.0,338,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
607362,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
607359,API,Google,No,No,1,3.0,887,1.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
607355,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
607345,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
607344,API,Organic Search,No,No,0,3.0,85,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
607341,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
607320,API,Direct Traffic,No,No,0,1.0,389,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
607318,API,Direct Traffic,No,No,0,4.0,120,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
607310,Landing Page Submission,Direct Traffic,No,No,0,9.0,1637,9.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
607283,API,Direct Traffic,No,No,1,5.0,970,5.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
607282,Landing Page Submission,Direct Traffic,No,No,1,2.0,981,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
607279,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
607274,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
607273,Landing Page Submission,Google,No,No,0,2.0,842,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
607259,API,Organic Search,No,No,0,2.0,271,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
607239,Landing Page Submission,Direct Traffic,No,No,0,4.0,210,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
607232,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
607231,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
607221,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
607213,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
607198,Landing Page Submission,Direct Traffic,No,No,0,2.0,64,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
607172,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
607159,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
607148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
607144,Landing Page Submission,Organic Search,Yes,No,0,4.0,252,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
607141,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,No
607133,Landing Page Submission,Direct Traffic,No,No,0,2.0,52,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
607128,Landing Page Submission,Organic Search,Yes,No,0,6.0,1708,6.0,Email Bounced,Human Resource Management,,No,No,No,No,No,No,,,No
607104,API,Google,No,No,1,2.0,900,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
607101,API,Google,No,No,1,4.0,357,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
607097,API,Organic Search,No,No,0,3.0,871,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
607089,Landing Page Submission,Direct Traffic,No,No,1,2.0,1726,2.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,,,Yes
607069,Landing Page Submission,Direct Traffic,No,No,0,3.0,262,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
607050,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
607049,Landing Page Submission,Direct Traffic,No,No,1,2.0,1074,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
607036,Landing Page Submission,Direct Traffic,No,No,1,5.0,398,5.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
607015,Landing Page Submission,Direct Traffic,No,No,0,1.0,169,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606988,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,216,1.0,Email Bounced,Media and Advertising,,No,No,No,No,No,No,,,Yes
606986,Landing Page Submission,Organic Search,No,No,1,3.0,776,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
606981,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606978,Landing Page Submission,Organic Search,No,No,0,5.0,89,5.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
606976,Landing Page Submission,Direct Traffic,No,No,1,2.0,195,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
606970,Landing Page Submission,Direct Traffic,No,No,0,2.0,177,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606951,Landing Page Submission,Direct Traffic,No,No,0,7.0,171,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
606927,API,Chat,No,No,0,1.0,1317,1.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,,,No
606920,Landing Page Submission,Google,No,No,1,2.0,1437,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
606905,Landing Page Submission,Organic Search,No,No,0,9.0,137,9.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
606903,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606902,Landing Page Submission,Google,No,No,0,4.0,355,4.0,Page Visited on Website,Supply Chain Management,Student,No,No,No,No,No,No,,,No
606893,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606890,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606886,Landing Page Submission,Direct Traffic,No,No,0,2.0,3,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
606878,Landing Page Submission,Direct Traffic,No,No,0,4.0,173,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
606872,Landing Page Submission,Direct Traffic,Yes,No,0,10.0,1442,2.5,Unsubscribed,Finance Management,,No,No,No,No,No,No,11.0,18.0,No
606851,Landing Page Submission,Google,No,No,0,5.0,366,2.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
606850,Landing Page Submission,Organic Search,No,No,1,5.0,1132,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
606823,API,Chat,No,No,0,2.0,1704,2.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
606821,Landing Page Submission,Google,No,No,0,3.0,264,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
606814,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
606803,API,Direct Traffic,No,No,0,2.0,1271,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
606790,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606789,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606773,Lead Add Form,Reference,No,No,0,,301,,,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
606748,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
606730,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
606704,Landing Page Submission,Google,No,No,1,3.0,204,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606698,API,Google,Yes,No,1,3.0,1475,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606675,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,60,1.0,Email Bounced,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
606672,API,Organic Search,No,No,1,3.0,21,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
606664,Landing Page Submission,Organic Search,No,No,0,11.0,4,11.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
606663,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
606658,Landing Page Submission,Organic Search,No,No,0,8.0,226,8.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
606653,Landing Page Submission,Direct Traffic,No,No,1,4.0,901,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
606650,API,Chat,Yes,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606618,Landing Page Submission,Direct Traffic,No,No,1,2.0,918,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606606,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
606574,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606572,Landing Page Submission,Direct Traffic,No,No,0,2.0,43,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
606560,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
606559,Landing Page Submission,Google,No,No,1,4.0,1659,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
606552,Landing Page Submission,Google,No,No,0,5.0,498,5.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
606530,Landing Page Submission,Google,No,No,0,3.0,493,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
606526,Landing Page Submission,Organic Search,Yes,No,1,8.0,815,8.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
606524,Landing Page Submission,Direct Traffic,No,No,0,1.0,517,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
606520,Landing Page Submission,Direct Traffic,No,No,0,6.0,173,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
606513,Landing Page Submission,Google,No,No,0,5.0,349,5.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
606502,Landing Page Submission,Google,No,No,1,3.0,1370,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
606497,API,Google,No,No,0,8.0,403,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
606491,Landing Page Submission,Google,No,No,0,5.0,439,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
606481,Lead Add Form,Reference,No,No,0,3.0,75,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606475,API,Organic Search,No,No,0,3.0,357,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
606470,Landing Page Submission,Direct Traffic,No,No,0,3.0,228,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
606458,Landing Page Submission,Direct Traffic,No,No,0,14.0,339,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
606418,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
606410,API,Direct Traffic,No,No,1,2.0,1279,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606409,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
606404,API,Organic Search,No,No,1,6.0,504,6.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
606393,API,Google,No,No,1,2.0,1488,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
606387,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606383,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606381,API,Organic Search,Yes,No,0,11.0,33,3.67,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
606340,API,Google,No,No,0,3.0,49,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606337,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606336,Landing Page Submission,Direct Traffic,No,No,1,2.0,1757,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
606332,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606327,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
606314,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606309,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
606306,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unsubscribed,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
606303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,Finance Management,Working Professional,No,No,No,No,No,No,,,No
606298,API,Google,No,No,0,2.0,289,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
606276,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
606271,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
606265,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,39,2.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
606192,Landing Page Submission,Direct Traffic,No,No,1,3.0,110,3.0,Page Visited on Website,E-COMMERCE,Working Professional,No,No,No,No,No,No,,,Yes
606187,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
606186,Landing Page Submission,Direct Traffic,No,No,0,3.0,404,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
606185,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,223,1.5,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
606175,API,Google,No,No,0,3.0,514,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
606165,Landing Page Submission,Organic Search,No,No,0,3.0,142,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606136,Landing Page Submission,Organic Search,No,No,0,6.0,22,6.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
606135,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606126,Landing Page Submission,Direct Traffic,No,No,0,4.0,497,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606102,API,Google,No,No,0,4.0,99,4.0,Converted to Lead,,,No,No,No,No,No,No,,,No
606086,Landing Page Submission,Google,No,No,1,3.0,1905,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606054,Landing Page Submission,Direct Traffic,No,No,1,4.0,1559,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
606053,Landing Page Submission,Direct Traffic,No,No,0,4.0,1086,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
606028,Landing Page Submission,Direct Traffic,No,No,1,2.0,1071,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605983,Landing Page Submission,Direct Traffic,No,No,0,2.0,1213,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
